id,type,prompt,tokens,answers,is_hard,comment
1149,accents,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ф"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}]","[{""id"": 3504, ""text"": ""д"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1149}, {""id"": 3505, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1149}, {""id"": 3506, ""text"": ""ф"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1149}, {""id"": 3507, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 1149}, {""id"": 3508, ""text"": ""с"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1149}]",False,
1150,accents,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 3509, ""text"": ""д"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1150}, {""id"": 3510, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1150}, {""id"": 3511, ""text"": ""ш"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1150}, {""id"": 3512, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1150}, {""id"": 3513, ""text"": ""в"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1150}, {""id"": 3514, ""text"": ""и"", ""isCorrect"": true, ""index"": 6, ""task_id"": 1150}, {""id"": 3515, ""text"": ""з"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1150}, {""id"": 3516, ""text"": ""н"", ""isCorrect"": false, ""index"": 8, ""task_id"": 1150}, {""id"": 3517, ""text"": ""а"", ""isCorrect"": false, ""index"": 9, ""task_id"": 1150}]",False,
1151,accents,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}]","[{""id"": 3518, ""text"": ""д"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1151}, {""id"": 3519, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1151}, {""id"": 3520, ""text"": ""с"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1151}, {""id"": 3521, ""text"": ""п"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1151}, {""id"": 3522, ""text"": ""а"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1151}, {""id"": 3523, ""text"": ""н"", ""isCorrect"": false, ""index"": 6, ""task_id"": 1151}, {""id"": 3524, ""text"": ""с"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1151}, {""id"": 3525, ""text"": ""е"", ""isCorrect"": true, ""index"": 8, ""task_id"": 1151}, {""id"": 3526, ""text"": ""р"", ""isCorrect"": false, ""index"": 9, ""task_id"": 1151}]",False,
1152,accents,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 3527, ""text"": ""д"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1152}, {""id"": 3528, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1152}, {""id"": 3529, ""text"": ""г"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1152}, {""id"": 3530, ""text"": ""о"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1152}, {""id"": 3531, ""text"": ""в"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1152}, {""id"": 3532, ""text"": ""о"", ""isCorrect"": false, ""index"": 6, ""task_id"": 1152}, {""id"": 3533, ""text"": ""р"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1152}, {""id"": 3534, ""text"": ""ё"", ""isCorrect"": true, ""index"": 8, ""task_id"": 1152}, {""id"": 3535, ""text"": ""н"", ""isCorrect"": false, ""index"": 9, ""task_id"": 1152}, {""id"": 3536, ""text"": ""н"", ""isCorrect"": false, ""index"": 10, ""task_id"": 1152}, {""id"": 3537, ""text"": ""о"", ""isCorrect"": false, ""index"": 11, ""task_id"": 1152}, {""id"": 3538, ""text"": ""с"", ""isCorrect"": false, ""index"": 12, ""task_id"": 1152}, {""id"": 3539, ""text"": ""т"", ""isCorrect"": false, ""index"": 13, ""task_id"": 1152}, {""id"": 3540, ""text"": ""ь"", ""isCorrect"": false, ""index"": 14, ""task_id"": 1152}]",False,
1153,accents,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}]","[{""id"": 3541, ""text"": ""д"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1153}, {""id"": 3542, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1153}, {""id"": 3543, ""text"": ""к"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1153}, {""id"": 3544, ""text"": ""у"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1153}, {""id"": 3545, ""text"": ""м"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1153}, {""id"": 3546, ""text"": ""е"", ""isCorrect"": true, ""index"": 6, ""task_id"": 1153}, {""id"": 3547, ""text"": ""н"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1153}, {""id"": 3548, ""text"": ""т"", ""isCorrect"": false, ""index"": 8, ""task_id"": 1153}]",False,
1154,accents,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}]","[{""id"": 3549, ""text"": ""д"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1154}, {""id"": 3550, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1154}, {""id"": 3551, ""text"": ""с"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1154}, {""id"": 3552, ""text"": ""у"", ""isCorrect"": true, ""index"": 4, ""task_id"": 1154}, {""id"": 3553, ""text"": ""г"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1154}]",False,
1155,accents,,"[{""text"": ""е"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 3554, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1155}, {""id"": 3555, ""text"": ""р"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1155}, {""id"": 3556, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1155}, {""id"": 3557, ""text"": ""т"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1155}, {""id"": 3558, ""text"": ""и"", ""isCorrect"": true, ""index"": 5, ""task_id"": 1155}, {""id"": 3559, ""text"": ""к"", ""isCorrect"": false, ""index"": 6, ""task_id"": 1155}]",False,
1156,accents,,"[{""text"": ""ж"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}]","[{""id"": 3560, ""text"": ""ж"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1156}, {""id"": 3561, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1156}, {""id"": 3562, ""text"": ""л"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1156}, {""id"": 3563, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1156}, {""id"": 3564, ""text"": ""з"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1156}, {""id"": 3565, ""text"": ""и"", ""isCorrect"": true, ""index"": 6, ""task_id"": 1156}]",False,
1157,accents,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 3566, ""text"": ""з"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1157}, {""id"": 3567, ""text"": ""н"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1157}, {""id"": 3568, ""text"": ""а"", ""isCorrect"": true, ""index"": 3, ""task_id"": 1157}, {""id"": 3569, ""text"": ""ч"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1157}, {""id"": 3570, ""text"": ""и"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1157}, {""id"": 3571, ""text"": ""м"", ""isCorrect"": false, ""index"": 6, ""task_id"": 1157}, {""id"": 3572, ""text"": ""о"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1157}, {""id"": 3573, ""text"": ""с"", ""isCorrect"": false, ""index"": 8, ""task_id"": 1157}, {""id"": 3574, ""text"": ""т"", ""isCorrect"": false, ""index"": 9, ""task_id"": 1157}, {""id"": 3575, ""text"": ""ь"", ""isCorrect"": false, ""index"": 10, ""task_id"": 1157}]",False,
1158,accents,,"[{""text"": ""и"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}]","[{""id"": 3576, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1158}, {""id"": 3577, ""text"": ""к"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1158}, {""id"": 3578, ""text"": ""с"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1158}, {""id"": 3579, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1158}]",False,
1159,accents,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}]","[{""id"": 3580, ""text"": ""к"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1159}, {""id"": 3581, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1159}, {""id"": 3582, ""text"": ""т"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1159}, {""id"": 3583, ""text"": ""а"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1159}, {""id"": 3584, ""text"": ""л"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1159}, {""id"": 3585, ""text"": ""о"", ""isCorrect"": true, ""index"": 6, ""task_id"": 1159}, {""id"": 3586, ""text"": ""г"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1159}]",False,
1160,accents,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}]","[{""id"": 3587, ""text"": ""к"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1160}, {""id"": 3588, ""text"": ""в"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1160}, {""id"": 3589, ""text"": ""а"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1160}, {""id"": 3590, ""text"": ""р"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1160}, {""id"": 3591, ""text"": ""т"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1160}, {""id"": 3592, ""text"": ""а"", ""isCorrect"": true, ""index"": 6, ""task_id"": 1160}, {""id"": 3593, ""text"": ""л"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1160}]",False,
1161,accents,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}]","[{""id"": 3594, ""text"": ""к"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1161}, {""id"": 3595, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1161}, {""id"": 3596, ""text"": ""л"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1161}, {""id"": 3597, ""text"": ""о"", ""isCorrect"": false, ""index"": 4, ""task_id"": 1161}, {""id"": 3598, ""text"": ""м"", ""isCorrect"": false, ""index"": 5, ""task_id"": 1161}, {""id"": 3599, ""text"": ""е"", ""isCorrect"": true, ""index"": 6, ""task_id"": 1161}, {""id"": 3600, ""text"": ""т"", ""isCorrect"": false, ""index"": 7, ""task_id"": 1161}, {""id"": 3601, ""text"": ""р"", ""isCorrect"": false, ""index"": 8, ""task_id"": 1161}]",False,
